,Date,Average USD,Primary Sales USD,Primary Sales,Secondary Sales USD,Secondary Sales,Sales USD,Number of Sales,Unique Buyers,Unique Sellers,Active Market Wallets
303,2018-04-21,37.7,23227402.94,774968,21856709.03,420837,45084111.96,1195805,71681,29750,72639.0
304,2018-04-22,37.69,23243049.75,776066,21891764.2,421555,45134813.96,1197621,71768,29766,72733.0
305,2018-04-23,37.76,23354872.95,777253,21936756.18,422232,45291629.13,1199485,72017,29784,72996.0
306,2018-04-24,37.76,23383438.62,778646,21990887.81,423060,45374326.43,1201706,72168,29899,73142.0
307,2018-04-25,37.76,23410586.31,779981,22057918.61,424010,45468504.91,1203991,72202,29932,73177.0
308,2018-04-26,37.76,23434768.88,781120,22094879.46,424665,45529648.34,1205785,72231,29972,73227.0
309,2018-04-27,37.7,23457598.95,783446,22132101.03,425727,45589699.98,1209173,72299,30068,73337.0
310,2018-04-28,37.59,23493825.42,787939,22156588.68,426509,45650414.1,1214448,72359,30178,73440.0
311,2018-04-29,37.37,23552898.16,797169,22198826.29,427212,45751724.45,1224381,72392,30254,73519.0
312,2018-04-30,37.35,23581043.41,799781,22278750.16,427951,45859793.57,1227732,72490,30418,73663.0
313,2018-05-01,37.34,23600938.47,801329,22327945.35,428651,45928883.82,1229980,72623,30574,73873.0
314,2018-05-02,37.35,23620561.06,802826,22403637.75,429261,46024198.81,1232087,72721,30677,74013.0
315,2018-05-03,37.36,23636900.81,804000,22455407.0,429812,46092307.8,1233812,72758,30802,74080.0
316,2018-05-04,37.34,23670775.91,806187,22506653.66,430481,46177429.57,1236668,72834,30853,74187.0
317,2018-05-05,37.31,23701345.34,809099,22564704.45,431086,46266049.8,1240185,72962,30905,74346.0
318,2018-05-06,37.27,23732166.49,811256,22595548.41,431759,46327714.9,1243015,73080,30987,74524.0
319,2018-05-07,37.24,23759500.18,813297,22626666.0,432452,46386166.18,1245749,73132,31019,74606.0
320,2018-05-08,37.19,23788312.61,816130,22678612.55,433343,46466925.16,1249473,73202,31100,74693.0
321,2018-05-09,37.16,23816007.86,817949,22708091.34,433914,46524099.19,1251863,73266,31184,74775.0
322,2018-05-10,37.15,23837428.57,819446,22741088.81,434507,46578517.38,1253953,73326,31264,74830.0
323,2018-05-11,37.13,23858993.83,821214,22791780.58,435246,46650774.42,1256460,73358,31282,74891.0
324,2018-05-12,37.09,23876076.41,822852,22813238.77,435882,46689315.18,1258734,73427,31297,74966.0
325,2018-05-13,37.07,23892120.97,824087,22841703.11,436449,46733824.08,1260536,73475,31328,75038.0
326,2018-05-14,37.06,23910247.44,825049,22852312.83,436896,46762560.27,1261945,73521,31355,75098.0
327,2018-05-15,37.03,23926264.68,826158,22862830.34,437432,46789095.02,1263590,73606,31373,75170.0
328,2018-05-16,36.99,23945209.22,827891,22887841.69,438153,46833050.91,1266044,73666,31392,75237.0
329,2018-05-17,36.92,23974779.2,831219,22910700.63,438708,46885479.84,1269927,73756,31412,75328.0
330,2018-05-18,36.86,24011395.89,834062,22926258.55,439242,46937654.44,1273304,73821,31423,75388.0
331,2018-05-19,36.79,24038903.61,837122,22943903.6,439831,46982807.21,1276953,73911,31444,75467.0
332,2018-05-20,36.76,24059796.45,839176,22976562.37,440440,47036358.82,1279616,73968,31500,75529.0
333,2018-05-21,36.73,24078561.36,840450,22989495.23,440994,47068056.59,1281444,74046,31535,75613.0
334,2018-05-22,36.7,24097146.31,841870,23001919.13,441426,47099065.44,1283296,74119,31614,75729.0
335,2018-05-23,36.68,24113862.56,843212,23013820.35,441796,47127682.91,1285008,74154,31702,75763.0
336,2018-05-24,36.62,24138015.85,845397,23025903.75,442647,47163919.6,1288044,74433,31697,76026.0
337,2018-05-25,36.59,24155351.02,846654,23055992.29,443698,47211343.3,1290352,74711,31703,76276.0
338,2018-05-26,36.55,24183740.35,848665,23073799.14,444432,47257539.5,1293097,74937,31708,76480.0
339,2018-05-27,36.5,24207453.39,850795,23087508.91,445133,47294962.31,1295928,75091,31717,76629.0
340,2018-05-28,36.47,24227404.63,852266,23113161.73,445763,47340566.36,1298029,75168,31723,76706.0
341,2018-05-29,36.39,24264947.77,855768,23124549.33,446372,47389497.09,1302140,75305,31733,76847.0
342,2018-05-30,36.31,24296861.5,859580,23152625.87,447095,47449487.38,1306675,75432,31750,76988.0
343,2018-05-31,36.25,24319515.78,862259,23173834.05,447766,47493349.83,1310025,75663,31767,77231.0
344,2018-06-01,36.2,24339966.7,864369,23187760.61,448535,47527727.31,1312904,75729,31779,77284.0
345,2018-06-02,36.16,24362321.82,866728,23213364.59,449089,47575686.41,1315817,75830,31783,77402.0
346,2018-06-03,36.14,24409738.48,868558,23224710.15,449587,47634448.63,1318145,75932,31780,77511.0
347,2018-06-04,36.11,24434521.22,870277,23247847.87,450059,47682369.08,1320336,76031,31774,77619.0
348,2018-06-05,36.09,24454943.18,872240,23283393.43,450610,47738336.61,1322850,76084,31781,77677.0
349,2018-06-06,36.07,24472670.41,873620,23319587.85,451241,47792258.26,1324861,76171,31899,77789.0
350,2018-06-07,36.06,24501080.15,875172,23354121.47,451862,47855201.62,1327034,76240,31948,77844.0
351,2018-06-08,36.06,24525149.75,876641,23397801.56,452457,47922951.31,1329098,76354,31973,77960.0
352,2018-06-09,36.01,24545756.53,878849,23412864.45,453030,47958620.98,1331879,76405,32017,78028.0
353,2018-06-10,35.98,24563854.86,880457,23435460.25,453487,47999315.12,1333944,76439,32055,78064.0
354,2018-06-11,35.92,24584099.09,883321,23457817.22,454004,48041916.31,1337325,76599,32106,78249.0
355,2018-06-12,35.87,24602299.22,885617,23476598.47,454611,48078897.69,1340228,76741,32150,78379.0
356,2018-06-13,35.85,24625813.36,887288,23504353.24,455212,48130166.61,1342500,76839,32172,78462.0
357,2018-06-14,35.83,24640260.7,888844,23535669.2,455582,48175929.9,1344426,76970,32194,78595.0
358,2018-06-15,35.73,24666569.1,893509,23559875.29,456170,48226444.39,1349679,77054,32207,78669.0
359,2018-06-16,35.69,24681215.04,895487,23573697.07,456548,48254912.11,1352035,77091,32220,78715.0
360,2018-06-17,35.67,24697763.85,897491,23613819.51,456979,48311583.36,1354470,77158,32244,78793.0
361,2018-06-18,35.67,24719902.57,899646,23686711.18,457579,48406613.75,1357225,77204,32361,78865.0
362,2018-06-19,35.66,24741167.85,901798,23757346.58,458191,48498514.42,1359989,77345,32402,79025.0
363,2018-06-20,35.64,24756094.64,903156,23786847.59,458808,48542942.24,1361964,77415,32420,79097.0
364,2018-06-21,35.61,24777086.09,905654,23829294.88,459399,48606380.97,1365053,77628,32506,79317.0
365,2018-06-22,35.51,24808050.09,910019,23856493.94,460271,48664544.03,1370290,77780,32534,79481.0
366,2018-06-23,35.47,24824221.12,912353,23886375.24,460965,48710596.37,1373318,77876,32558,79579.0
367,2018-06-24,35.43,24841512.03,914798,23921736.27,461563,48763248.3,1376361,77956,32591,79653.0
368,2018-06-25,35.39,24864867.45,916758,23942428.09,462177,48807295.53,1378935,78072,32603,79773.0
369,2018-06-26,35.36,24877047.46,918485,23968944.82,462774,48845992.27,1381259,78142,32626,79845.0
370,2018-06-27,35.33,24890702.59,920324,23990516.36,463363,48881218.95,1383687,78199,32647,79899.0
371,2018-06-28,35.29,24903523.67,922381,24017621.25,463939,48921144.92,1386320,78275,32673,79961.0
372,2018-06-29,35.25,24921285.15,924957,24058304.65,464661,48979589.8,1389618,78331,32702,80024.0
373,2018-06-30,35.21,24934366.07,927023,24078308.51,465017,49012674.58,1392040,78375,32801,80081.0
374,2018-07-01,35.19,24943978.28,928095,24087084.16,465278,49031062.43,1393373,78465,32823,80162.0
375,2018-07-02,35.18,24949487.12,928668,24098811.77,465404,49048298.89,1394072,78500,32826,80200.0
376,2018-07-03,35.19,24960412.81,929129,24116916.84,465568,49077329.65,1394697,78535,32838,80237.0
377,2018-07-04,35.24,24969497.87,929738,24211294.41,465714,49180792.28,1395452,78582,32849,80306.0
378,2018-07-05,35.24,24985238.06,930441,24228194.34,466019,49213432.4,1396460,78641,32856,80374.0
379,2018-07-06,35.21,24998715.73,931933,24237085.65,466243,49235801.37,1398176,78696,32875,80423.0
380,2018-07-07,35.19,25009719.39,933061,24242761.16,466381,49252480.55,1399442,78763,32892,80487.0
381,2018-07-08,35.16,25021094.52,934508,24251060.18,466719,49272154.7,1401227,78835,32922,80550.0
382,2018-07-09,35.12,25041056.54,936918,24265480.59,467106,49306537.14,1404024,78903,32939,80610.0
383,2018-07-10,35.09,25053192.16,938589,24285211.71,467482,49338403.87,1406071,78963,32960,80669.0
384,2018-07-11,35.06,25066891.59,940381,24311589.99,468111,49378481.58,1408492,79030,32979,80730.0
385,2018-07-12,35.01,25086529.29,942856,24334892.99,468624,49421422.28,1411480,79083,32998,80792.0
386,2018-07-13,34.95,25105429.14,946196,24361863.47,469104,49467292.61,1415300,79189,33037,80901.0
387,2018-07-14,34.93,25116804.08,947576,24369174.26,469340,49485978.34,1416916,79209,33040,80923.0
388,2018-07-15,34.91,25132255.96,948732,24385712.3,469669,49517968.27,1418401,79322,33059,81039.0
389,2018-07-16,34.9,25148055.07,950470,24423428.75,470116,49571483.82,1420586,79342,33082,81064.0
390,2018-07-17,34.88,25163345.07,951887,24449476.41,470623,49612821.48,1422510,79423,33108,81150.0
391,2018-07-18,34.87,25184187.86,953253,24477668.36,471139,49661856.22,1424392,79514,33123,81234.0
392,2018-07-19,34.83,25195487.41,954735,24502650.87,471960,49698138.28,1426695,79576,33156,81301.0
393,2018-07-20,34.81,25207939.32,955960,24518646.92,472645,49726586.24,1428605,79668,33252,81415.0
394,2018-07-21,34.77,25224047.06,957746,24533092.2,473118,49757139.27,1430864,79782,33273,81526.0
